order_id,payment_method,payment_status
ORD000882,Debit Card,Refunded
ORD000883,Debit Card,Refunded
ORD000884,Cash on Delivery,Paid
ORD000885,UPI,Paid
ORD000886,Wallet,Paid
ORD000887,Net Banking,Paid
ORD000888,Net Banking,Paid
ORD000889,Debit Card,Paid
ORD000890,Debit Card,Paid
ORD000891,UPI,Paid
ORD000892,Net Banking,Refunded
ORD000893,UPI,Paid
ORD000894,UPI,Paid
ORD000895,UPI,Paid
ORD000896,Cash on Delivery,Refunded
ORD000897,UPI,Paid
ORD000898,UPI,Paid
ORD000899,Debit Card,Paid
ORD000900,Wallet,Paid
ORD000901,Credit Card,Paid
ORD000902,Cash on Delivery,Paid
ORD000903,UPI,Paid
ORD000904,Credit Card,Paid
ORD000905,Credit Card,Refunded
ORD000906,Credit Card,Paid
ORD000907,Credit Card,Refunded
ORD000908,Wallet,Refunded
ORD000909,Credit Card,Paid
ORD000910,UPI,Paid
ORD000911,Cash on Delivery,Paid
ORD000912,UPI,Failed
ORD000913,UPI,Failed
ORD000914,UPI,Paid
ORD000915,Wallet,Paid
ORD000916,Net Banking,Paid
ORD000917,UPI,Failed
ORD000918,Cash on Delivery,Failed
ORD000919,Debit Card,Paid
ORD000920,Wallet,Paid
ORD000921,UPI,Failed
ORD000922,UPI,Paid
ORD000923,UPI,Paid
ORD000924,Net Banking,Paid
ORD000925,Net Banking,Paid
ORD000926,Net Banking,Paid
ORD000927,UPI,Paid
ORD000928,UPI,Paid
ORD000929,Cash on Delivery,Paid
ORD000930,Wallet,Paid
ORD000931,Credit Card,Paid
ORD000932,Debit Card,Paid
ORD000933,UPI,Failed
ORD000934,Credit Card,Paid
ORD000935,UPI,Paid
ORD000936,Wallet,Paid
ORD000937,Cash on Delivery,Paid
ORD000938,Credit Card,Paid
ORD000939,UPI,Paid
ORD000940,UPI,Paid
ORD000941,Net Banking,Paid
ORD000942,UPI,Failed
ORD000943,UPI,Paid
ORD000944,Credit Card,Paid
ORD000945,Cash on Delivery,Paid
ORD000946,UPI,Paid
ORD000947,Cash on Delivery,Paid
ORD000948,Debit Card,Paid
ORD000949,UPI,Paid
ORD000950,Credit Card,Paid
ORD000951,Wallet,Paid
ORD000952,Cash on Delivery,Paid
ORD000953,UPI,Paid
ORD000954,UPI,Paid
ORD000955,Net Banking,Paid
ORD000956,Net Banking,Paid
ORD000957,Net Banking,Paid
ORD000958,UPI,Paid
ORD000959,Wallet,Paid
ORD000960,UPI,Paid
ORD000961,UPI,Paid
ORD000962,UPI,Paid
ORD000963,Net Banking,Paid
ORD000964,Wallet,Paid
ORD000965,Credit Card,Paid
ORD000966,Wallet,Paid
ORD000967,Credit Card,Paid
ORD000968,UPI,Paid
ORD000969,UPI,Paid
ORD000970,UPI,Paid
ORD000971,UPI,Paid
ORD000972,Credit Card,Paid
ORD000973,Cash on Delivery,Paid
ORD000974,Credit Card,Paid
ORD000975,Credit Card,Paid
ORD000976,UPI,Paid
ORD000977,Debit Card,Refunded
ORD000978,Credit Card,Paid
ORD000979,UPI,Paid
ORD000980,UPI,Failed
ORD000981,Wallet,Paid
ORD000982,Credit Card,Paid
ORD000983,Wallet,Paid
ORD000984,UPI,Paid
ORD000985,Wallet,Paid
ORD000986,Wallet,Paid
ORD000987,UPI,Paid
ORD000988,Debit Card,Paid
ORD000989,Debit Card,Paid
ORD000990,Debit Card,Paid
ORD000991,Credit Card,Paid
ORD000992,Credit Card,Refunded
ORD000993,Cash on Delivery,Paid
ORD000994,Cash on Delivery,Paid
ORD000995,Cash on Delivery,Paid
ORD000996,Wallet,Refunded
ORD000997,Debit Card,Refunded
ORD000998,UPI,Paid
ORD000999,UPI,Paid
ORD001000,Debit Card,Paid
ORD001001,Credit Card,Paid
ORD001002,Debit Card,Paid
ORD001003,UPI,Paid
ORD001004,UPI,Paid
ORD001005,Cash on Delivery,Paid
ORD001006,UPI,Paid
ORD001007,UPI,Refunded
ORD001008,UPI,Refunded
ORD001009,Cash on Delivery,Refunded
ORD001010,Cash on Delivery,Paid
ORD001011,Wallet,Paid
ORD001012,Debit Card,Paid
ORD001013,Debit Card,Refunded
ORD001014,UPI,Paid
ORD001015,Debit Card,Paid
ORD001016,Credit Card,Paid
ORD001017,Cash on Delivery,Paid
ORD001018,Credit Card,Paid
ORD001019,UPI,Paid
ORD001020,UPI,Paid
ORD001021,UPI,Refunded
ORD001022,Net Banking,Paid
ORD001023,Net Banking,Paid
ORD001024,Debit Card,Paid
ORD001025,Debit Card,Paid
ORD001026,UPI,Paid
ORD001027,Net Banking,Paid
ORD001028,Credit Card,Paid
ORD001029,Debit Card,Failed
ORD001030,Net Banking,Refunded
ORD001031,Credit Card,Failed
ORD001032,UPI,Paid
ORD001033,UPI,Paid
ORD001034,Net Banking,Paid
ORD001035,UPI,Refunded
ORD001036,Credit Card,Refunded
ORD001037,Credit Card,Paid
ORD001038,Debit Card,Paid
ORD001039,Wallet,Paid
ORD001040,UPI,Paid
ORD001041,UPI,Failed
ORD001042,UPI,Paid
ORD001043,UPI,Paid
ORD001044,Credit Card,Paid
ORD001045,Wallet,Paid
ORD001046,Credit Card,Paid
ORD001047,Cash on Delivery,Paid
ORD001048,Wallet,Paid
ORD001049,Credit Card,Paid
ORD001050,UPI,Paid
ORD001051,Credit Card,Paid
ORD001052,UPI,Failed
ORD001053,UPI,Paid
ORD001054,Cash on Delivery,Paid
ORD001055,Cash on Delivery,Paid
ORD001056,UPI,Paid
ORD001057,UPI,Refunded
ORD001058,Debit Card,Paid
ORD001059,UPI,Paid
ORD001060,Debit Card,Paid
ORD001061,Debit Card,Paid
ORD001062,UPI,Paid
ORD001063,UPI,Paid
ORD001064,UPI,Paid
ORD001065,Credit Card,Paid
ORD001066,UPI,Paid
ORD001067,Cash on Delivery,Paid
ORD001068,UPI,Paid
ORD001069,Cash on Delivery,Paid
ORD001070,UPI,Paid
ORD001071,Cash on Delivery,Paid
ORD001072,UPI,Paid
ORD001073,Cash on Delivery,Paid
ORD001074,UPI,Paid
ORD001075,Net Banking,Paid
ORD001076,UPI,Paid
ORD001077,UPI,Refunded
ORD001078,Credit Card,Paid
ORD001079,Debit Card,Paid
ORD001080,Cash on Delivery,Failed
ORD001081,Cash on Delivery,Paid
ORD001082,Credit Card,Paid
ORD001083,Debit Card,Paid
ORD001084,UPI,Paid
ORD001085,Credit Card,Paid
ORD001086,Net Banking,Paid
ORD001087,Debit Card,Paid
ORD001088,Credit Card,Paid
ORD001089,Wallet,Paid
ORD001090,Net Banking,Paid
ORD001091,Credit Card,Paid
ORD001092,UPI,Paid
ORD001093,Debit Card,Paid
ORD001094,Cash on Delivery,Paid
ORD001095,Credit Card,Paid
ORD001096,Net Banking,Paid
ORD001097,Cash on Delivery,Paid
ORD001098,Cash on Delivery,Paid
ORD001099,Debit Card,Paid
ORD001100,UPI,Paid
ORD001101,Credit Card,Paid
ORD001102,Credit Card,Paid
ORD001103,UPI,Paid
ORD001104,Cash on Delivery,Paid
ORD001105,UPI,Paid
ORD001106,UPI,Paid
ORD001107,UPI,Refunded
ORD001108,Credit Card,Paid
ORD001109,Debit Card,Paid
ORD001110,Wallet,Paid
ORD001111,Cash on Delivery,Paid
ORD001112,UPI,Paid
ORD001113,Cash on Delivery,Paid
ORD001114,UPI,Paid
ORD001115,UPI,Paid
ORD001116,Debit Card,Paid
ORD001117,Cash on Delivery,Paid
ORD001118,UPI,Refunded
ORD001119,UPI,Paid
ORD001120,Wallet,Failed
ORD001121,Debit Card,Paid
ORD001122,Credit Card,Paid
ORD001123,UPI,Paid
ORD001124,UPI,Paid
ORD001125,UPI,Paid
ORD001126,Credit Card,Paid
ORD001127,UPI,Paid
ORD001128,UPI,Paid
ORD001129,Debit Card,Paid
ORD001130,Debit Card,Paid
ORD001131,UPI,Paid
ORD001132,UPI,Paid
ORD001133,Credit Card,Paid
ORD001134,Credit Card,Paid
ORD001135,UPI,Paid
ORD001136,Wallet,Paid
ORD001137,Net Banking,Paid
ORD001138,Debit Card,Paid
ORD001139,Credit Card,Failed
ORD001140,Cash on Delivery,Paid
ORD001141,Wallet,Paid
ORD001142,UPI,Paid
ORD001143,Credit Card,Failed
ORD001144,Cash on Delivery,Paid
ORD001145,Credit Card,Paid
ORD001146,Credit Card,Refunded
ORD001147,Credit Card,Paid
ORD001148,UPI,Paid
ORD001149,Debit Card,Paid
ORD001150,Credit Card,Paid
ORD001151,Credit Card,Refunded
ORD001152,UPI,Refunded
ORD001153,Debit Card,Failed
ORD001154,Net Banking,Paid
ORD001155,Credit Card,Paid
ORD001156,Debit Card,Paid
ORD001157,Debit Card,Paid
ORD001158,Debit Card,Refunded
ORD001159,UPI,Paid
ORD001160,UPI,Paid
ORD001161,Credit Card,Paid
ORD001162,Credit Card,Paid
ORD001163,Cash on Delivery,Refunded
ORD001164,Credit Card,Paid
ORD001165,Debit Card,Paid
ORD001166,UPI,Paid
ORD001167,UPI,Paid
ORD001168,UPI,Refunded
ORD001169,Debit Card,Paid
ORD001170,Cash on Delivery,Paid
ORD001171,UPI,Paid
ORD001172,UPI,Refunded
ORD001173,UPI,Paid
ORD001174,Cash on Delivery,Paid
ORD001175,Credit Card,Paid
ORD001176,Credit Card,Paid
ORD001177,Debit Card,Paid
ORD001178,Debit Card,Paid
ORD001179,Credit Card,Paid
ORD001180,Debit Card,Paid
ORD001181,UPI,Paid
ORD001182,Credit Card,Paid
ORD001183,Debit Card,Refunded
ORD001184,UPI,Paid
ORD001185,UPI,Refunded
ORD001186,Credit Card,Failed
ORD001187,Credit Card,Paid
ORD001188,Cash on Delivery,Paid
ORD001189,UPI,Paid
ORD001190,UPI,Paid
ORD001191,Credit Card,Paid
ORD001192,Debit Card,Paid
ORD001193,Debit Card,Paid
ORD001194,Cash on Delivery,Failed
ORD001195,Cash on Delivery,Paid
ORD001196,Net Banking,Paid
ORD001197,Wallet,Paid
ORD001198,UPI,Paid
ORD001199,Debit Card,Paid
ORD001200,UPI,Refunded
ORD001201,Debit Card,Paid
ORD001202,UPI,Paid
ORD001203,UPI,Paid
ORD001204,UPI,Paid
ORD001205,UPI,Paid
ORD001206,Net Banking,Paid
ORD001207,Credit Card,Paid
ORD001208,Credit Card,Paid
ORD001209,UPI,Paid
ORD001210,UPI,Paid
ORD001211,Credit Card,Paid
ORD001212,Credit Card,Paid
ORD001213,UPI,Paid
ORD001214,Debit Card,Paid
ORD001215,UPI,Paid
ORD001216,Cash on Delivery,Refunded
ORD001217,Debit Card,Paid
ORD001218,UPI,Paid
ORD001219,Cash on Delivery,Paid
ORD001220,Wallet,Paid
ORD001221,UPI,Paid
ORD001222,Credit Card,Paid
ORD001223,Credit Card,Paid
ORD001224,Cash on Delivery,Paid
ORD001225,UPI,Paid
ORD001226,Debit Card,Paid
ORD001227,UPI,Paid
ORD001228,UPI,Paid
ORD001229,UPI,Paid
ORD001230,Debit Card,Paid
ORD001231,Debit Card,Paid
ORD001232,Credit Card,Paid
ORD001233,UPI,Paid
ORD001234,Credit Card,Paid
ORD001235,UPI,Paid
ORD001236,Credit Card,Refunded
ORD001237,UPI,Refunded
ORD001238,Cash on Delivery,Refunded
ORD001239,Wallet,Paid
ORD001240,Cash on Delivery,Paid
ORD001241,Debit Card,Refunded
ORD001242,Debit Card,Paid
ORD001243,UPI,Paid
ORD001244,UPI,Failed
ORD001245,Cash on Delivery,Failed
ORD001246,Cash on Delivery,Paid
ORD001247,Credit Card,Refunded
ORD001248,UPI,Paid
ORD001249,Cash on Delivery,Paid
ORD001250,UPI,Paid
ORD001251,Debit Card,Paid
ORD001252,UPI,Refunded
ORD001253,UPI,Paid
ORD001254,Credit Card,Paid
ORD001255,Cash on Delivery,Paid
ORD001256,Debit Card,Paid
ORD001257,Credit Card,Failed
ORD001258,Wallet,Paid
ORD001259,UPI,Paid
ORD001260,Credit Card,Paid
ORD001261,UPI,Paid
ORD001262,UPI,Refunded
ORD001263,Debit Card,Paid
ORD001264,Wallet,Paid
ORD001265,Cash on Delivery,Paid
ORD001266,Debit Card,Paid
ORD001267,Net Banking,Failed
ORD001268,UPI,Failed
ORD001269,Debit Card,Paid
ORD001270,Credit Card,Paid
ORD001271,Wallet,Paid
ORD001272,UPI,Paid
ORD001273,Cash on Delivery,Paid
ORD001274,Credit Card,Paid
ORD001275,UPI,Paid
ORD001276,Net Banking,Failed
ORD001277,Cash on Delivery,Paid
ORD001278,UPI,Refunded
ORD001279,Debit Card,Paid
ORD001280,Credit Card,Paid
ORD001281,Debit Card,Refunded
ORD001282,Credit Card,Paid
ORD001283,Net Banking,Paid
ORD001284,Wallet,Paid
ORD001285,UPI,Paid
ORD001286,Credit Card,Paid
ORD001287,Credit Card,Paid
ORD001288,UPI,Paid
ORD001289,UPI,Paid
ORD001290,UPI,Paid
ORD001291,UPI,Paid
ORD001292,Debit Card,Failed
ORD001293,UPI,Paid
ORD001294,Debit Card,Paid
ORD001295,Credit Card,Paid
ORD001296,UPI,Paid
ORD001297,UPI,Paid
ORD001298,Debit Card,Refunded
ORD001299,UPI,Failed
ORD001300,UPI,Paid
ORD001301,UPI,Refunded
ORD001302,Debit Card,Failed
ORD001303,UPI,Paid
ORD001304,Debit Card,Paid
ORD001305,UPI,Paid
ORD001306,Net Banking,Paid
ORD001307,Debit Card,Paid
ORD001308,Cash on Delivery,Paid
ORD001309,Net Banking,Paid
ORD001310,UPI,Paid
ORD001311,Debit Card,Paid
ORD001312,UPI,Paid
ORD001313,Wallet,Paid
ORD001314,Cash on Delivery,Paid
ORD001315,UPI,Paid
ORD001316,Net Banking,Paid
ORD001317,Credit Card,Refunded
ORD001318,UPI,Paid
ORD001319,Debit Card,Paid
ORD001320,Cash on Delivery,Paid
ORD001321,UPI,Paid
ORD001322,Credit Card,Paid
ORD001323,Cash on Delivery,Paid
ORD001324,UPI,Paid
ORD001325,Cash on Delivery,Paid
ORD001326,UPI,Paid
ORD001327,Cash on Delivery,Paid
ORD001328,Credit Card,Failed
ORD001329,Debit Card,Paid
ORD001330,Debit Card,Paid
ORD001331,Cash on Delivery,Refunded
ORD001332,Cash on Delivery,Paid
ORD001333,Debit Card,Paid
ORD001334,Cash on Delivery,Paid
ORD001335,Cash on Delivery,Refunded
ORD001336,UPI,Failed
ORD001337,UPI,Paid
ORD001338,Debit Card,Paid
ORD001339,Debit Card,Paid
ORD001340,Net Banking,Paid
ORD001341,Debit Card,Paid
ORD001342,UPI,Paid
ORD001343,Net Banking,Paid
ORD001344,UPI,Paid
ORD001345,Net Banking,Paid
ORD001346,Credit Card,Paid
ORD001347,Cash on Delivery,Failed
ORD001348,Debit Card,Paid
ORD001349,UPI,Failed
ORD001350,UPI,Refunded
ORD001351,Credit Card,Paid
ORD001352,Credit Card,Paid
ORD001353,Cash on Delivery,Paid
ORD001354,Wallet,Failed
ORD001355,UPI,Refunded
ORD001356,Wallet,Paid
ORD001357,UPI,Paid
ORD001358,Credit Card,Paid
ORD001359,Net Banking,Failed
ORD001360,Debit Card,Paid
ORD001361,Credit Card,Paid
ORD001362,Wallet,Failed
ORD001363,Debit Card,Refunded
ORD001364,Credit Card,Paid
ORD001365,Net Banking,Paid
ORD001366,Credit Card,Paid
ORD001367,UPI,Paid
ORD001368,UPI,Refunded
ORD001369,Wallet,Paid
ORD001370,Cash on Delivery,Paid
ORD001371,UPI,Paid
ORD001372,Credit Card,Paid
ORD001373,UPI,Paid
ORD001374,Cash on Delivery,Paid
ORD001375,UPI,Paid
ORD001376,UPI,Paid
ORD001377,Credit Card,Refunded
ORD001378,UPI,Paid
ORD001379,Net Banking,Paid
ORD001380,UPI,Paid
ORD001381,Debit Card,Paid
ORD001382,Cash on Delivery,Paid
ORD001383,Credit Card,Paid
ORD001384,Wallet,Paid
ORD001385,Cash on Delivery,Paid
ORD001386,Credit Card,Paid
ORD001387,Debit Card,Paid
ORD001388,UPI,Paid
ORD001389,UPI,Paid
ORD001390,Wallet,Refunded
ORD001391,UPI,Paid
ORD001392,Cash on Delivery,Paid
ORD001393,UPI,Refunded
ORD001394,UPI,Refunded
ORD001395,Debit Card,Paid
ORD001396,Debit Card,Paid
ORD001397,Cash on Delivery,Paid
ORD001398,Net Banking,Paid
ORD001399,UPI,Paid
ORD001400,Credit Card,Paid
ORD001401,UPI,Paid
ORD001402,Credit Card,Paid
ORD001403,UPI,Paid
ORD001404,UPI,Paid
ORD001405,Credit Card,Paid
ORD001406,Cash on Delivery,Paid
ORD001407,UPI,Paid
ORD001408,Credit Card,Paid
ORD001409,UPI,Paid
ORD001410,Credit Card,Paid
ORD001411,Credit Card,Paid
ORD001412,Wallet,Paid
ORD001413,Credit Card,Paid
ORD001414,Wallet,Paid
ORD001415,Net Banking,Paid
ORD001416,Credit Card,Paid
ORD001417,UPI,Paid
ORD001418,Credit Card,Refunded
ORD001419,Net Banking,Refunded
ORD001420,UPI,Paid
ORD001421,UPI,Paid
ORD001422,UPI,Failed
ORD001423,UPI,Paid
ORD001424,UPI,Paid
ORD001425,Debit Card,Paid
ORD001426,Cash on Delivery,Paid
ORD001427,UPI,Refunded
ORD001428,Debit Card,Paid
ORD001429,Debit Card,Failed
ORD001430,Net Banking,Paid
ORD001431,Debit Card,Paid
ORD001432,Wallet,Paid
ORD001433,UPI,Paid
ORD001434,Debit Card,Refunded
ORD001435,Debit Card,Paid
ORD001436,UPI,Paid
ORD001437,Debit Card,Refunded
ORD001438,Credit Card,Paid
ORD001439,Debit Card,Paid
ORD001440,Wallet,Paid
ORD001441,UPI,Paid
ORD001442,UPI,Paid
ORD001443,Debit Card,Paid
ORD001444,Net Banking,Paid
ORD001445,Cash on Delivery,Paid
ORD001446,Credit Card,Paid
ORD001447,UPI,Paid
ORD001448,UPI,Paid
ORD001449,Wallet,Paid
ORD001450,UPI,Paid
ORD001451,UPI,Paid
ORD001452,UPI,Paid
ORD001453,Wallet,Paid
ORD001454,Net Banking,Paid
ORD001455,Credit Card,Failed
ORD001456,Net Banking,Paid
ORD001457,UPI,Paid
ORD001458,UPI,Paid
ORD001459,UPI,Paid
ORD001460,Credit Card,Refunded
ORD001461,Credit Card,Paid
ORD001462,Cash on Delivery,Paid
ORD001463,Cash on Delivery,Paid
ORD001464,UPI,Paid
ORD001465,UPI,Paid
ORD001466,UPI,Refunded
ORD001467,Credit Card,Paid
ORD001468,Net Banking,Paid
ORD001469,UPI,Paid
ORD001470,Wallet,Failed
ORD001471,UPI,Paid
ORD001472,UPI,Paid
ORD001473,Debit Card,Paid
ORD001474,Wallet,Paid
ORD001475,UPI,Refunded
ORD001476,UPI,Paid
ORD001477,UPI,Paid
ORD001478,UPI,Refunded
ORD001479,Cash on Delivery,Failed
ORD001480,Wallet,Paid
ORD001481,Debit Card,Paid
ORD001482,Debit Card,Paid
ORD001483,UPI,Paid
ORD001484,Credit Card,Paid
ORD001485,Credit Card,Paid
ORD001486,Wallet,Paid
ORD001487,Net Banking,Paid
ORD001488,UPI,Paid
ORD001489,UPI,Paid
ORD001490,Net Banking,Paid
ORD001491,Credit Card,Paid
ORD001492,UPI,Paid
ORD001493,UPI,Failed
ORD001494,Credit Card,Paid
ORD001495,UPI,Paid
ORD001496,UPI,Paid
ORD001497,UPI,Failed
ORD001498,Net Banking,Paid
ORD001499,UPI,Paid
ORD001500,Debit Card,Paid
ORD001501,Cash on Delivery,Failed
ORD001502,Wallet,Paid
ORD001503,UPI,Paid
ORD001504,Net Banking,Paid
ORD001505,Wallet,Paid
ORD001506,Cash on Delivery,Paid
ORD001507,Net Banking,Paid
ORD001508,UPI,Paid
ORD001509,Cash on Delivery,Paid
ORD001510,UPI,Paid
ORD001511,Cash on Delivery,Paid
ORD001512,Debit Card,Paid
ORD001513,Credit Card,Failed
ORD001514,Net Banking,Paid
ORD001515,UPI,Refunded
ORD001516,UPI,Paid
ORD001517,Credit Card,Paid
ORD001518,Credit Card,Refunded
ORD001519,Credit Card,Paid
ORD001520,Cash on Delivery,Paid
ORD001521,Wallet,Refunded
ORD001522,UPI,Refunded
ORD001523,Wallet,Paid
ORD001524,Net Banking,Paid
ORD001525,UPI,Paid
ORD001526,Net Banking,Paid
ORD001527,Cash on Delivery,Paid
ORD001528,Wallet,Paid
ORD001529,Debit Card,Paid
ORD001530,Cash on Delivery,Refunded
ORD001531,Debit Card,Paid
ORD001532,Debit Card,Paid
ORD001533,Credit Card,Paid
ORD001534,Debit Card,Paid
ORD001535,UPI,Paid
ORD001536,Wallet,Paid
ORD001537,UPI,Paid
ORD001538,UPI,Paid
ORD001539,UPI,Paid
ORD001540,Debit Card,Paid
ORD001541,Credit Card,Paid
ORD001542,Credit Card,Paid
ORD001543,Credit Card,Paid
ORD001544,Debit Card,Paid
ORD001545,Debit Card,Paid
ORD001546,Credit Card,Paid
ORD001547,UPI,Paid
ORD001548,Cash on Delivery,Paid
ORD001549,UPI,Paid
ORD001550,Cash on Delivery,Paid
ORD001551,Debit Card,Paid
ORD001552,Cash on Delivery,Paid
ORD001553,Net Banking,Refunded
ORD001554,Credit Card,Paid
ORD001555,Debit Card,Paid
ORD001556,UPI,Paid
ORD001557,Debit Card,Failed
ORD001558,Net Banking,Paid
ORD001559,UPI,Paid
ORD001560,UPI,Paid
ORD001561,Cash on Delivery,Refunded
ORD001562,UPI,Paid
ORD001563,UPI,Failed
ORD001564,UPI,Paid
ORD001565,Cash on Delivery,Paid
ORD001566,Credit Card,Paid
ORD001567,Debit Card,Paid
ORD001568,Cash on Delivery,Paid
ORD001569,Credit Card,Paid
ORD001570,UPI,Paid
ORD001571,Cash on Delivery,Paid
ORD001572,Debit Card,Paid
ORD001573,Cash on Delivery,Paid
ORD001574,UPI,Paid
ORD001575,Cash on Delivery,Refunded
ORD001576,Cash on Delivery,Refunded
ORD001577,UPI,Paid
ORD001578,Wallet,Paid
ORD001579,Net Banking,Paid
ORD001580,Debit Card,Paid
ORD001581,Cash on Delivery,Paid
ORD001582,UPI,Paid
ORD001583,Cash on Delivery,Paid
ORD001584,Credit Card,Paid
ORD001585,Cash on Delivery,Paid
ORD001586,Debit Card,Paid
ORD001587,Credit Card,Paid
ORD001588,Credit Card,Paid
ORD001589,Cash on Delivery,Paid
ORD001590,Debit Card,Paid
ORD001591,Wallet,Paid
ORD001592,Credit Card,Paid
ORD001593,Debit Card,Failed
ORD001594,Wallet,Paid
ORD001595,Credit Card,Paid
ORD001596,Net Banking,Failed
ORD001597,Credit Card,Paid
ORD001598,Debit Card,Paid
ORD001599,UPI,Paid
ORD001600,Credit Card,Paid
ORD001601,Credit Card,Paid
ORD001602,Net Banking,Paid
ORD001603,Cash on Delivery,Refunded
ORD001604,Net Banking,Refunded
ORD001605,UPI,Failed
ORD001606,UPI,Refunded
ORD001607,Credit Card,Paid
ORD001608,Wallet,Paid
ORD001609,UPI,Failed
ORD001610,Cash on Delivery,Paid
ORD001611,UPI,Paid
ORD001612,Credit Card,Refunded
ORD001613,UPI,Paid
ORD001614,Net Banking,Paid
ORD001615,Debit Card,Paid
ORD001616,UPI,Paid
ORD001617,Credit Card,Paid
ORD001618,UPI,Paid
ORD001619,Cash on Delivery,Paid
ORD001620,UPI,Paid
ORD001621,UPI,Paid
ORD001622,Cash on Delivery,Paid
ORD001623,Wallet,Paid
ORD001624,Wallet,Paid
ORD001625,UPI,Paid
ORD001626,UPI,Paid
ORD001627,Cash on Delivery,Paid
ORD001628,UPI,Paid
ORD001629,Net Banking,Paid
ORD001630,Credit Card,Refunded
ORD001631,Debit Card,Paid
ORD001632,Cash on Delivery,Paid
ORD001633,Cash on Delivery,Paid
ORD001634,UPI,Paid
ORD001635,UPI,Paid
ORD001636,Debit Card,Paid
ORD001637,UPI,Paid
ORD001638,UPI,Paid
ORD001639,Credit Card,Paid
ORD001640,Credit Card,Refunded
ORD001641,Credit Card,Paid
ORD001642,Debit Card,Paid
ORD001643,Net Banking,Refunded
ORD001644,Cash on Delivery,Paid
ORD001645,UPI,Paid
ORD001646,UPI,Paid
ORD001647,Debit Card,Paid
ORD001648,Net Banking,Paid
ORD001649,UPI,Paid
ORD001650,Cash on Delivery,Paid
ORD001651,Debit Card,Paid
ORD001652,Wallet,Paid
ORD001653,Cash on Delivery,Failed
ORD001654,UPI,Failed
ORD001655,UPI,Paid
ORD001656,UPI,Paid
ORD001657,UPI,Paid
ORD001658,Credit Card,Paid
ORD001659,UPI,Paid
ORD001660,UPI,Paid
ORD001661,UPI,Paid
ORD001662,Credit Card,Refunded
ORD001663,Credit Card,Paid
ORD001664,Net Banking,Paid
ORD001665,Credit Card,Paid
ORD001666,UPI,Paid
ORD001667,Debit Card,Paid
ORD001668,Cash on Delivery,Paid
ORD001669,Cash on Delivery,Paid
ORD001670,UPI,Paid
ORD001671,UPI,Paid
ORD001672,UPI,Paid
ORD001673,UPI,Paid
ORD001674,Credit Card,Paid
ORD001675,Credit Card,Paid
ORD001676,Wallet,Failed
ORD001677,Cash on Delivery,Paid
ORD001678,UPI,Paid
ORD001679,Wallet,Paid
ORD001680,Wallet,Paid
ORD001681,Cash on Delivery,Paid
ORD001682,Net Banking,Paid
ORD001683,UPI,Paid
ORD001684,Cash on Delivery,Refunded
ORD001685,Wallet,Paid
ORD001686,Wallet,Paid
ORD001687,Cash on Delivery,Paid
ORD001688,UPI,Paid
ORD001689,Credit Card,Paid
ORD001690,Debit Card,Paid
ORD001691,Credit Card,Paid
ORD001692,Net Banking,Paid
ORD001693,UPI,Paid
ORD001694,UPI,Paid
ORD001695,UPI,Paid
ORD001696,UPI,Paid
ORD001697,UPI,Refunded
ORD001698,UPI,Refunded
ORD001699,Net Banking,Failed
ORD001700,UPI,Paid
ORD001701,Credit Card,Refunded
ORD001702,Credit Card,Paid
ORD001703,Credit Card,Paid
ORD001704,UPI,Paid
ORD001705,Debit Card,Refunded
ORD001706,Net Banking,Paid
ORD001707,UPI,Paid
ORD001708,Cash on Delivery,Paid
ORD001709,Credit Card,Refunded
ORD001710,UPI,Paid
ORD001711,Wallet,Paid
ORD001712,UPI,Paid
ORD001713,Net Banking,Refunded
ORD001714,Net Banking,Paid
ORD001715,UPI,Refunded
ORD001716,Cash on Delivery,Paid
ORD001717,Cash on Delivery,Paid
ORD001718,UPI,Refunded
ORD001719,UPI,Paid
ORD001720,UPI,Paid
ORD001721,Debit Card,Paid
ORD001722,Credit Card,Paid
ORD001723,Debit Card,Paid
ORD001724,UPI,Paid
ORD001725,Credit Card,Failed
ORD001726,Cash on Delivery,Paid
ORD001727,UPI,Failed
ORD001728,Net Banking,Paid
ORD001729,Wallet,Paid
ORD001730,UPI,Paid
ORD001731,UPI,Paid
ORD001732,Cash on Delivery,Paid
ORD001733,Cash on Delivery,Paid
ORD001734,UPI,Paid
ORD001735,Cash on Delivery,Paid
ORD001736,UPI,Failed
ORD001737,UPI,Failed
ORD001738,Net Banking,Paid
ORD001739,Debit Card,Paid
ORD001740,UPI,Paid
ORD001741,Wallet,Paid
ORD001742,UPI,Paid
ORD001743,UPI,Paid
ORD001744,UPI,Paid
ORD001745,Debit Card,Paid
ORD001746,UPI,Paid
ORD001747,Credit Card,Failed
ORD001748,Credit Card,Paid
ORD001749,Debit Card,Paid
ORD001750,Cash on Delivery,Paid
ORD001751,Net Banking,Paid
ORD001752,Cash on Delivery,Paid
ORD001753,UPI,Refunded
ORD001754,UPI,Paid
ORD001755,Credit Card,Paid
ORD001756,Debit Card,Paid
ORD001757,Cash on Delivery,Paid
ORD001758,UPI,Paid
ORD001759,Credit Card,Paid
ORD001760,UPI,Paid
ORD001761,UPI,Paid
ORD001762,Cash on Delivery,Paid
ORD001763,UPI,Paid
ORD001764,Credit Card,Failed
ORD001765,UPI,Paid
ORD001766,Debit Card,Paid
ORD001767,Cash on Delivery,Paid
ORD001768,Wallet,Paid
ORD001769,Credit Card,Refunded
ORD001770,Wallet,Paid
