order_id,customer_id,order_date,order_status,shipping_city
ORD000468,CUST04861,2025-12-16,Delivered,Jaipur
ORD000469,CUST11198,2024-01-16,Delivered,Hyderabad
ORD000470,CUST09729,2025-05-24,Delivered,Delhi
ORD000471,CUST03870,2024-10-20,Delivered,Rajkot
ORD000472,CUST11168,2025-11-25,Delivered,Mumbai
ORD000473,CUST10111,2024-09-08,Delivered,Chennai
ORD000474,CUST10961,2024-12-11,Delivered,Surat
ORD000475,CUST09175,2025-10-31,Delivered,Chennai
ORD000476,CUST10432,2025-12-26,Returned,Ahmedabad
ORD000477,CUST04861,2025-11-12,Returned,Jaipur
ORD000478,CUST01312,2025-10-17,Delivered,Ahmedabad
ORD000479,CUST01912,2025-03-08,Delivered,Nashik
ORD000480,CUST11186,2024-06-29,Shipped,Delhi
ORD000481,CUST08151,2024-09-20,Delivered,Bengaluru
ORD000482,CUST04896,2024-10-01,Delivered,Bengaluru
ORD000483,CUST07366,2025-07-18,Cancelled,Pune
ORD000484,CUST03586,2025-12-07,Delivered,Delhi
ORD000485,CUST07609,2025-04-27,Delivered,Bengaluru
ORD000486,CUST02944,2024-10-27,Delivered,Mumbai
ORD000487,CUST11551,2024-11-28,Delivered,Delhi
ORD000488,CUST05580,2025-12-26,Delivered,Chennai
ORD000489,CUST08188,2025-04-27,Cancelled,Ludhiana
ORD000490,CUST04501,2025-05-21,Delivered,Visakhapatnam
ORD000491,CUST08995,2024-12-05,Delivered,Mumbai
ORD000492,CUST01876,2025-05-23,Delivered,Surat
ORD000493,CUST09817,2025-10-25,Delivered,Ghaziabad
ORD000494,CUST07565,2024-12-02,Delivered,Delhi
ORD000495,CUST07674,2024-07-18,Delivered,Delhi
ORD000496,CUST02546,2024-09-11,Delivered,Delhi
ORD000497,CUST06482,2024-07-28,Cancelled,Pune
ORD000498,CUST09552,2024-02-01,Cancelled,Mumbai
ORD000499,CUST01535,2024-09-11,Delivered,Indore
ORD000500,CUST08617,2025-08-09,Cancelled,Ludhiana
ORD000501,CUST01653,2024-01-01,Shipped,Hyderabad
ORD000502,CUST02823,2024-11-10,Delivered,Jaipur
ORD000503,CUST01598,2024-12-29,Shipped,Chennai
ORD000504,CUST07892,2025-12-18,Delivered,Mumbai
ORD000505,CUST02901,2024-09-20,Delivered,Lucknow
ORD000506,CUST04555,2024-08-16,Delivered,Nagpur
ORD000507,CUST06467,2025-06-11,Delivered,Kolkata
ORD000508,CUST10936,2025-06-18,Shipped,Delhi
ORD000509,CUST10943,2025-04-05,Returned,Jaipur
ORD000510,CUST08449,2024-02-24,Delivered,Delhi
ORD000511,CUST09169,2025-03-30,Delivered,Jaipur
ORD000512,CUST07271,2025-12-09,Returned,Delhi
ORD000513,CUST10907,2025-01-22,Shipped,Indore
ORD000514,CUST04747,2025-12-09,Delivered,Ahmedabad
ORD000515,CUST06207,2024-12-12,Delivered,Pune
ORD000516,CUST06765,2025-02-10,Shipped,Lucknow
ORD000517,CUST11522,2024-01-03,Delivered,Chennai
ORD000518,CUST03867,2025-08-18,Delivered,Bengaluru
ORD000519,CUST06243,2025-11-03,Delivered,Visakhapatnam
ORD000520,CUST04625,2024-05-19,Delivered,Indore
ORD000521,CUST09376,2024-04-23,Delivered,Mumbai
ORD000522,CUST08192,2025-09-02,Delivered,Chandigarh
ORD000523,CUST07681,2025-12-28,Delivered,Ahmedabad
ORD000524,CUST05754,2025-11-29,Shipped,Delhi
ORD000525,CUST10593,2025-02-24,Shipped,Delhi
ORD000526,CUST09519,2025-06-30,Delivered,Gurugram
ORD000527,CUST04567,2025-04-23,Delivered,Chennai
ORD000528,CUST07050,2024-04-13,Delivered,Nashik
ORD000529,CUST06718,2025-08-31,Delivered,Bengaluru
ORD000530,CUST06301,2025-10-07,Delivered,Chandigarh
ORD000531,CUST11838,2025-08-26,Delivered,Jaipur
ORD000532,CUST05807,2025-04-11,Shipped,Ahmedabad
ORD000533,CUST08670,2025-12-01,Delivered,Delhi
ORD000534,CUST10768,2024-06-21,Delivered,Ahmedabad
ORD000535,CUST06058,2025-10-14,Delivered,Ahmedabad
ORD000536,CUST09005,2025-05-29,Returned,Delhi
ORD000537,CUST03835,2025-02-20,Delivered,Mumbai
ORD000538,CUST00587,2024-12-24,Delivered,Chennai
ORD000539,CUST08235,2025-10-04,Delivered,Chennai
ORD000540,CUST06735,2025-05-13,Shipped,Lucknow
ORD000541,CUST06903,2025-03-16,Shipped,Bhopal
ORD000542,CUST08147,2024-08-20,Delivered,Mumbai
ORD000543,CUST03038,2024-11-11,Delivered,Gurugram
ORD000544,CUST09081,2025-08-30,Delivered,Thane
ORD000545,CUST00211,2025-03-13,Delivered,Mumbai
ORD000546,CUST05983,2025-12-23,Delivered,Gurugram
ORD000547,CUST02231,2025-12-22,Delivered,Bengaluru
ORD000548,CUST02042,2025-08-17,Delivered,Nagpur
ORD000549,CUST01102,2025-04-25,Cancelled,Delhi
ORD000550,CUST02604,2025-09-03,Delivered,Gurugram
ORD000551,CUST04176,2025-05-14,Returned,Mumbai
ORD000552,CUST08158,2024-05-27,Delivered,Delhi
ORD000553,CUST05798,2025-09-04,Delivered,Chennai
ORD000554,CUST05376,2025-07-08,Returned,Hyderabad
ORD000555,CUST06976,2025-01-05,Shipped,Thane
ORD000556,CUST07087,2025-10-29,Delivered,Chennai
ORD000557,CUST08777,2024-10-18,Delivered,Bhopal
ORD000558,CUST01077,2025-11-11,Delivered,Pune
ORD000559,CUST11383,2024-11-06,Delivered,Delhi
ORD000560,CUST09313,2024-02-23,Delivered,Mumbai
ORD000561,CUST01304,2024-08-06,Delivered,Surat
ORD000562,CUST09781,2025-11-11,Cancelled,Mumbai
ORD000563,CUST01725,2025-03-15,Delivered,Gurugram
ORD000564,CUST06205,2024-10-27,Delivered,Kolkata
ORD000565,CUST08001,2024-10-31,Delivered,Lucknow
ORD000566,CUST08791,2025-07-13,Delivered,Coimbatore
ORD000567,CUST03038,2024-06-07,Delivered,Gurugram
ORD000568,CUST04082,2024-10-25,Delivered,Patna
ORD000569,CUST08508,2025-11-04,Delivered,Guwahati
ORD000570,CUST08473,2025-01-22,Delivered,Nagpur
ORD000571,CUST02707,2025-07-29,Delivered,Mumbai
ORD000572,CUST01651,2025-12-06,Delivered,Bengaluru
ORD000573,CUST06482,2025-05-24,Delivered,Pune
ORD000574,CUST02482,2025-07-19,Delivered,Delhi
ORD000575,CUST10863,2024-10-06,Delivered,Ahmedabad
ORD000576,CUST08084,2025-01-08,Delivered,Kolkata
ORD000577,CUST04504,2024-10-22,Shipped,Bengaluru
ORD000578,CUST05848,2024-03-15,Delivered,Gurugram
ORD000579,CUST00777,2025-11-14,Delivered,Ludhiana
ORD000580,CUST00579,2025-08-17,Delivered,Kolkata
ORD000581,CUST05263,2024-06-12,Delivered,Delhi
ORD000582,CUST05915,2025-10-09,Cancelled,Bengaluru
ORD000583,CUST01262,2024-12-10,Delivered,Indore
ORD000584,CUST10776,2024-10-01,Delivered,Bengaluru
ORD000585,CUST02248,2025-08-19,Cancelled,Kolkata
ORD000586,CUST09310,2025-04-27,Delivered,Surat
ORD000587,CUST04867,2025-04-20,Delivered,Jaipur
ORD000588,CUST01332,2025-09-04,Delivered,Bengaluru
ORD000589,CUST01811,2025-07-29,Delivered,Indore
ORD000590,CUST10563,2025-05-13,Delivered,Delhi
ORD000591,CUST00218,2024-07-26,Returned,Lucknow
ORD000592,CUST04391,2025-08-31,Returned,Ghaziabad
ORD000593,CUST05862,2025-08-28,Delivered,Surat
ORD000594,CUST06167,2025-12-25,Delivered,Delhi
ORD000595,CUST11339,2025-01-27,Delivered,Noida
ORD000596,CUST07745,2025-11-29,Delivered,Lucknow
ORD000597,CUST01022,2025-04-03,Shipped,Mumbai
ORD000598,CUST11659,2025-07-01,Delivered,Pune
ORD000599,CUST11547,2025-06-03,Delivered,Mumbai
ORD000600,CUST05051,2025-11-15,Delivered,Ahmedabad
ORD000601,CUST00679,2025-04-07,Delivered,Delhi
ORD000602,CUST06556,2025-10-18,Delivered,Coimbatore
ORD000603,CUST05304,2025-12-20,Delivered,Rajkot
ORD000604,CUST01542,2025-10-27,Delivered,Vadodara
ORD000605,CUST05175,2024-11-01,Cancelled,Noida
ORD000606,CUST07667,2025-05-22,Delivered,Kochi
ORD000607,CUST11953,2024-03-31,Delivered,Mumbai
ORD000608,CUST01006,2025-07-26,Delivered,Agra
ORD000609,CUST07867,2024-09-14,Delivered,Jaipur
ORD000610,CUST06008,2025-08-25,Delivered,Pune
ORD000611,CUST08584,2024-10-20,Shipped,Kanpur
ORD000612,CUST08530,2025-05-12,Delivered,Mumbai
ORD000613,CUST06107,2025-12-05,Delivered,Jaipur
ORD000614,CUST10180,2025-06-18,Delivered,Hyderabad
ORD000615,CUST01427,2024-06-13,Delivered,Jaipur
ORD000616,CUST10561,2024-05-31,Delivered,Mumbai
ORD000617,CUST07142,2025-08-24,Delivered,Ahmedabad
ORD000618,CUST04875,2025-10-01,Delivered,Kanpur
ORD000619,CUST03777,2025-02-21,Delivered,Delhi
ORD000620,CUST11977,2025-02-28,Delivered,Bhopal
ORD000621,CUST06488,2025-09-10,Delivered,Chennai
ORD000622,CUST01078,2025-10-28,Delivered,Ludhiana
ORD000623,CUST06954,2025-03-17,Delivered,Gurugram
ORD000624,CUST11115,2025-03-11,Returned,Delhi
ORD000625,CUST01517,2024-01-28,Delivered,Bengaluru
ORD000626,CUST07762,2025-12-09,Cancelled,Agra
ORD000627,CUST08871,2025-02-11,Delivered,Delhi
ORD000628,CUST10811,2024-11-11,Cancelled,Indore
ORD000629,CUST03143,2025-12-28,Delivered,Delhi
ORD000630,CUST03913,2025-12-30,Delivered,Pune
ORD000631,CUST04738,2024-11-06,Delivered,Surat
ORD000632,CUST10297,2025-07-08,Returned,Delhi
ORD000633,CUST11697,2025-04-24,Delivered,Jaipur
ORD000634,CUST07795,2025-07-29,Shipped,Vadodara
ORD000635,CUST11499,2025-02-28,Delivered,Kolkata
ORD000636,CUST08859,2024-03-03,Delivered,Mumbai
ORD000637,CUST02961,2025-10-22,Delivered,Lucknow
ORD000638,CUST08313,2024-05-14,Delivered,Ahmedabad
ORD000639,CUST04223,2025-02-03,Shipped,Delhi
ORD000640,CUST00313,2024-12-10,Delivered,Bengaluru
ORD000641,CUST02696,2024-10-06,Delivered,Bengaluru
ORD000642,CUST05991,2024-02-26,Cancelled,Bengaluru
ORD000643,CUST02478,2025-12-31,Delivered,Bhopal
ORD000644,CUST03603,2025-08-09,Shipped,Hyderabad
ORD000645,CUST09746,2025-05-15,Delivered,Chennai
ORD000646,CUST01262,2025-10-26,Shipped,Indore
ORD000647,CUST08677,2025-05-17,Delivered,Ahmedabad
ORD000648,CUST09396,2025-05-12,Delivered,Nagpur
ORD000649,CUST08779,2025-12-23,Delivered,Delhi
ORD000650,CUST11215,2025-05-10,Cancelled,Delhi
ORD000651,CUST02106,2025-03-27,Cancelled,Bengaluru
ORD000652,CUST09675,2025-02-22,Delivered,Bengaluru
ORD000653,CUST05263,2025-05-28,Delivered,Delhi
ORD000654,CUST09742,2025-05-16,Delivered,Gurugram
ORD000655,CUST02235,2025-08-02,Delivered,Mumbai
ORD000656,CUST02764,2025-02-17,Shipped,Hyderabad
ORD000657,CUST09894,2025-09-23,Delivered,Bhopal
ORD000658,CUST07940,2025-04-12,Delivered,Pune
ORD000659,CUST07841,2025-08-15,Shipped,Ahmedabad
ORD000660,CUST02647,2025-06-08,Delivered,Chennai
ORD000661,CUST01314,2025-06-06,Delivered,Mumbai
ORD000662,CUST05569,2025-11-17,Returned,Indore
ORD000663,CUST03648,2025-03-26,Delivered,Jaipur
ORD000664,CUST10129,2024-02-26,Delivered,Ahmedabad
ORD000665,CUST11872,2025-08-01,Delivered,Nagpur
ORD000666,CUST08734,2025-12-20,Delivered,Bengaluru
ORD000667,CUST04654,2025-10-25,Delivered,Nagpur
ORD000668,CUST01710,2025-10-11,Delivered,Pune
ORD000669,CUST02400,2025-10-15,Cancelled,Delhi
ORD000670,CUST01099,2025-08-17,Delivered,Surat
ORD000671,CUST05331,2025-12-30,Returned,Chandigarh
ORD000672,CUST04767,2025-09-19,Delivered,Ahmedabad
ORD000673,CUST11351,2025-04-07,Delivered,Lucknow
ORD000674,CUST07359,2024-12-12,Delivered,Pune
ORD000675,CUST10331,2024-12-07,Delivered,Pune
ORD000676,CUST00469,2024-06-11,Delivered,Noida
ORD000677,CUST01145,2025-05-05,Delivered,Jaipur
ORD000678,CUST10836,2024-03-11,Delivered,Chandigarh
ORD000679,CUST02970,2025-09-27,Returned,Hyderabad
ORD000680,CUST01905,2025-08-07,Delivered,Chandigarh
ORD000681,CUST01305,2025-06-16,Delivered,Chandigarh
ORD000682,CUST03163,2025-02-16,Delivered,Surat
ORD000683,CUST02042,2025-11-12,Delivered,Nagpur
ORD000684,CUST11413,2025-06-06,Delivered,Chennai
ORD000685,CUST00822,2025-11-29,Delivered,Nagpur
ORD000686,CUST01204,2025-09-26,Delivered,Patna
ORD000687,CUST07776,2025-06-07,Delivered,Mumbai
ORD000688,CUST04513,2025-10-02,Delivered,Agra
ORD000689,CUST08617,2025-09-11,Cancelled,Ludhiana
ORD000690,CUST03975,2024-04-25,Delivered,Pune
ORD000691,CUST09461,2025-11-26,Delivered,Ahmedabad
ORD000692,CUST01725,2025-09-06,Delivered,Gurugram
ORD000693,CUST07300,2025-03-14,Delivered,Bhopal
ORD000694,CUST02787,2025-11-20,Delivered,Vadodara
ORD000695,CUST06180,2025-09-10,Delivered,Ludhiana
ORD000696,CUST00424,2024-03-05,Delivered,Rajkot
ORD000697,CUST10504,2025-01-22,Delivered,Chennai
ORD000698,CUST03971,2025-10-24,Delivered,Bengaluru
ORD000699,CUST05112,2025-03-25,Delivered,Pune
ORD000700,CUST04211,2025-03-02,Cancelled,Kochi
ORD000701,CUST05304,2025-11-14,Delivered,Rajkot
ORD000702,CUST06426,2025-02-08,Delivered,Delhi
ORD000703,CUST09270,2025-10-29,Delivered,Bhopal
ORD000704,CUST04175,2025-09-29,Delivered,Indore
ORD000705,CUST07254,2024-12-15,Delivered,Thane
ORD000706,CUST04143,2025-04-24,Cancelled,Jaipur
ORD000707,CUST01509,2024-07-06,Delivered,Hyderabad
ORD000708,CUST01819,2025-02-09,Cancelled,Kochi
ORD000709,CUST08812,2025-12-07,Delivered,Lucknow
ORD000710,CUST00399,2025-09-21,Delivered,Noida
ORD000711,CUST07367,2025-09-01,Delivered,Vadodara
ORD000712,CUST06094,2025-03-02,Delivered,Vadodara
ORD000713,CUST07349,2024-11-06,Returned,Hyderabad
ORD000714,CUST01099,2025-11-03,Delivered,Surat
ORD000715,CUST02874,2025-06-22,Delivered,Guwahati
ORD000716,CUST01384,2025-12-14,Delivered,Delhi
ORD000717,CUST00275,2025-10-30,Delivered,Pune
ORD000718,CUST03985,2024-10-08,Returned,Hyderabad
ORD000719,CUST07367,2025-11-13,Delivered,Vadodara
ORD000720,CUST02246,2024-02-21,Delivered,Kolkata
ORD000721,CUST01622,2025-03-22,Delivered,Coimbatore
ORD000722,CUST09110,2024-08-24,Shipped,Nashik
ORD000723,CUST10931,2024-10-06,Delivered,Hyderabad
ORD000724,CUST05079,2025-07-04,Delivered,Coimbatore
ORD000725,CUST06049,2024-06-27,Delivered,Mumbai
ORD000726,CUST11183,2025-11-16,Cancelled,Mumbai
ORD000727,CUST06947,2025-04-19,Delivered,Mumbai
ORD000728,CUST07883,2025-06-17,Shipped,Delhi
ORD000729,CUST07366,2025-03-11,Delivered,Pune
ORD000730,CUST10813,2024-04-29,Delivered,Surat
ORD000731,CUST06211,2024-12-16,Delivered,Bengaluru
ORD000732,CUST08196,2025-12-24,Delivered,Chennai
ORD000733,CUST00625,2025-10-04,Delivered,Bengaluru
ORD000734,CUST05118,2025-08-04,Returned,Hyderabad
ORD000735,CUST00436,2025-07-04,Cancelled,Mumbai
ORD000736,CUST01145,2025-03-26,Delivered,Jaipur
ORD000737,CUST00707,2025-05-26,Cancelled,Kolkata
ORD000738,CUST10199,2025-05-05,Delivered,Hyderabad
ORD000739,CUST07947,2025-10-27,Cancelled,Patna
ORD000740,CUST11893,2024-12-30,Returned,Pune
ORD000741,CUST09729,2025-05-17,Delivered,Delhi
ORD000742,CUST04628,2025-04-14,Delivered,Bhopal
ORD000743,CUST05271,2025-09-09,Cancelled,Visakhapatnam
ORD000744,CUST07487,2024-02-23,Cancelled,Mumbai
ORD000745,CUST01611,2025-03-18,Delivered,Agra
ORD000746,CUST10689,2024-11-10,Delivered,Bengaluru
ORD000747,CUST06246,2024-09-27,Returned,Mumbai
ORD000748,CUST07482,2025-09-12,Delivered,Delhi
ORD000749,CUST11402,2025-12-06,Shipped,Mumbai
ORD000750,CUST11534,2025-06-15,Delivered,Guwahati
ORD000751,CUST10516,2025-01-09,Delivered,Kanpur
ORD000752,CUST04244,2024-12-22,Returned,Mumbai
ORD000753,CUST01498,2025-07-12,Returned,Kolkata
ORD000754,CUST11455,2025-12-20,Delivered,Hyderabad
ORD000755,CUST00540,2025-06-22,Delivered,Kolkata
ORD000756,CUST01899,2025-05-11,Delivered,Thane
ORD000757,CUST09830,2025-02-10,Delivered,Bengaluru
ORD000758,CUST07269,2025-10-11,Delivered,Noida
ORD000759,CUST11135,2025-10-13,Delivered,Gurugram
ORD000760,CUST09341,2024-12-28,Delivered,Ghaziabad
ORD000761,CUST07437,2025-11-18,Delivered,Hyderabad
ORD000762,CUST03706,2025-10-11,Delivered,Ahmedabad
ORD000763,CUST00911,2025-04-05,Cancelled,Mumbai
ORD000764,CUST05828,2024-06-05,Delivered,Noida
ORD000765,CUST01313,2024-11-28,Delivered,Delhi
ORD000766,CUST03144,2024-03-05,Delivered,Chennai
ORD000767,CUST11769,2024-03-10,Delivered,Ludhiana
ORD000768,CUST09056,2025-11-01,Delivered,Delhi
ORD000769,CUST08339,2025-02-15,Delivered,Delhi
ORD000770,CUST01781,2025-06-10,Delivered,Lucknow
ORD000771,CUST01494,2025-08-17,Delivered,Kanpur
ORD000772,CUST09291,2025-07-06,Delivered,Pune
ORD000773,CUST02172,2025-07-05,Delivered,Surat
ORD000774,CUST06252,2024-03-30,Delivered,Delhi
ORD000775,CUST05685,2025-12-23,Delivered,Mumbai
ORD000776,CUST11574,2025-11-01,Delivered,Ahmedabad
ORD000777,CUST00803,2025-12-10,Delivered,Ghaziabad
ORD000778,CUST07694,2025-02-14,Delivered,Jaipur
ORD000779,CUST03870,2025-10-28,Shipped,Rajkot
ORD000780,CUST05499,2024-01-21,Delivered,Nashik
ORD000781,CUST04854,2025-04-17,Delivered,Ahmedabad
ORD000782,CUST07683,2025-01-15,Delivered,Lucknow
ORD000783,CUST10475,2024-12-27,Delivered,Bengaluru
ORD000784,CUST05098,2025-09-06,Delivered,Delhi
ORD000785,CUST06157,2025-10-31,Delivered,Delhi
ORD000786,CUST09899,2025-12-17,Delivered,Noida
ORD000787,CUST01262,2025-12-02,Delivered,Indore
ORD000788,CUST09682,2024-09-04,Delivered,Delhi
ORD000789,CUST06798,2024-11-17,Delivered,Bhopal
ORD000790,CUST08167,2025-04-06,Delivered,Pune
ORD000791,CUST03597,2025-08-20,Delivered,Jaipur
ORD000792,CUST00223,2025-09-13,Returned,Bhopal
ORD000793,CUST11591,2025-04-24,Delivered,Ahmedabad
ORD000794,CUST02549,2025-10-06,Delivered,Pune
ORD000795,CUST10242,2024-12-20,Shipped,Patna
ORD000796,CUST09773,2025-03-17,Delivered,Vadodara
ORD000797,CUST03808,2025-08-23,Shipped,Lucknow
ORD000798,CUST06237,2024-08-23,Delivered,Ludhiana
ORD000799,CUST01313,2025-06-27,Shipped,Delhi
ORD000800,CUST11137,2025-12-09,Returned,Mumbai
ORD000801,CUST02599,2025-10-27,Delivered,Ahmedabad
ORD000802,CUST11642,2024-02-16,Delivered,Pune
ORD000803,CUST04458,2025-07-14,Delivered,Noida
ORD000804,CUST06000,2025-05-23,Delivered,Chennai
ORD000805,CUST02220,2024-10-06,Delivered,Pune
ORD000806,CUST00914,2025-09-30,Delivered,Mumbai
ORD000807,CUST07228,2025-02-24,Delivered,Ahmedabad
ORD000808,CUST10365,2025-12-26,Delivered,Ludhiana
ORD000809,CUST11199,2024-07-10,Delivered,Chennai
ORD000810,CUST02365,2025-07-26,Delivered,Patna
ORD000811,CUST11712,2024-11-19,Returned,Bengaluru
ORD000812,CUST00513,2025-07-29,Delivered,Bengaluru
ORD000813,CUST01741,2024-07-22,Shipped,Mumbai
ORD000814,CUST11590,2025-03-31,Delivered,Pune
ORD000815,CUST02489,2025-05-01,Delivered,Gurugram
ORD000816,CUST05304,2024-08-29,Delivered,Rajkot
ORD000817,CUST06168,2024-11-29,Delivered,Mumbai
ORD000818,CUST09325,2025-11-10,Shipped,Jaipur
ORD000819,CUST09151,2025-02-14,Delivered,Ahmedabad
ORD000820,CUST02216,2025-10-25,Shipped,Mumbai
ORD000821,CUST01202,2025-08-16,Shipped,Delhi
ORD000822,CUST08431,2024-01-12,Delivered,Kolkata
ORD000823,CUST08460,2024-10-27,Delivered,Bengaluru
ORD000824,CUST07806,2025-05-06,Delivered,Delhi
ORD000825,CUST00923,2025-08-16,Delivered,Kolkata
ORD000826,CUST05719,2024-04-28,Delivered,Vadodara
ORD000827,CUST04276,2024-04-06,Delivered,Bengaluru
ORD000828,CUST07843,2024-04-27,Cancelled,Delhi
ORD000829,CUST02440,2025-11-22,Delivered,Jaipur
ORD000830,CUST07007,2025-06-12,Delivered,Gurugram
ORD000831,CUST02391,2025-05-07,Delivered,Vadodara
ORD000832,CUST03683,2025-03-30,Delivered,Ahmedabad
ORD000833,CUST08545,2024-10-21,Cancelled,Indore
ORD000834,CUST00518,2025-08-08,Delivered,Thane
ORD000835,CUST07657,2025-12-16,Delivered,Bengaluru
ORD000836,CUST06505,2025-10-09,Delivered,Pune
ORD000837,CUST10481,2025-12-27,Delivered,Chennai
ORD000838,CUST10563,2025-08-10,Delivered,Delhi
ORD000839,CUST08659,2025-04-29,Cancelled,Jaipur
ORD000840,CUST04037,2025-06-21,Delivered,Hyderabad
ORD000841,CUST03841,2025-09-06,Delivered,Ahmedabad
ORD000842,CUST00711,2025-12-09,Delivered,Ahmedabad
ORD000843,CUST05286,2025-09-29,Delivered,Surat
ORD000844,CUST10936,2024-10-27,Delivered,Delhi
ORD000845,CUST05779,2025-04-11,Delivered,Nagpur
ORD000846,CUST05872,2025-03-05,Delivered,Kochi
ORD000847,CUST01201,2025-02-02,Returned,Mumbai
ORD000848,CUST03271,2025-10-04,Cancelled,Mumbai
ORD000849,CUST10240,2024-07-25,Delivered,Agra
ORD000850,CUST04284,2024-11-12,Cancelled,Bengaluru
ORD000851,CUST11367,2024-01-10,Delivered,Vadodara
ORD000852,CUST06877,2024-05-13,Shipped,Mumbai
ORD000853,CUST02797,2025-06-14,Delivered,Bengaluru
ORD000854,CUST07756,2025-11-24,Delivered,Coimbatore
ORD000855,CUST01268,2025-10-22,Delivered,Ahmedabad
ORD000856,CUST02221,2024-10-14,Delivered,Chennai
ORD000857,CUST00089,2024-06-15,Delivered,Nagpur
ORD000858,CUST05042,2025-06-17,Delivered,Patna
ORD000859,CUST05511,2024-03-18,Delivered,Hyderabad
ORD000860,CUST02987,2025-05-09,Delivered,Chennai
ORD000861,CUST00158,2025-03-27,Delivered,Ahmedabad
ORD000862,CUST11886,2024-12-06,Delivered,Chennai
ORD000863,CUST10338,2025-09-09,Delivered,Mumbai
ORD000864,CUST03859,2025-03-18,Delivered,Bengaluru
ORD000865,CUST02965,2024-09-07,Delivered,Chennai
ORD000866,CUST09068,2025-04-24,Delivered,Bhopal
ORD000867,CUST00671,2024-10-30,Cancelled,Hyderabad
ORD000868,CUST01029,2025-07-10,Delivered,Indore
ORD000869,CUST07188,2024-10-08,Delivered,Nagpur
ORD000870,CUST00080,2025-04-24,Delivered,Mumbai
ORD000871,CUST07070,2025-12-30,Cancelled,Hyderabad
ORD000872,CUST01535,2025-08-04,Delivered,Indore
ORD000873,CUST09461,2025-12-19,Cancelled,Ahmedabad
ORD000874,CUST07942,2025-02-14,Shipped,Hyderabad
ORD000875,CUST06426,2025-08-24,Delivered,Delhi
ORD000876,CUST04112,2025-12-19,Delivered,Chandigarh
ORD000877,CUST10475,2024-12-27,Delivered,Bengaluru
ORD000878,CUST10907,2025-11-07,Delivered,Indore
ORD000879,CUST05657,2025-11-18,Shipped,Thane
ORD000880,CUST07554,2024-08-04,Delivered,Jaipur
ORD000881,CUST11219,2025-05-22,Delivered,Bengaluru
ORD000882,CUST11089,2025-10-04,Returned,Nashik
ORD000883,CUST03915,2024-08-13,Returned,Lucknow
ORD000884,CUST09505,2025-06-22,Delivered,Pune
ORD000885,CUST06787,2025-12-29,Delivered,Surat
ORD000886,CUST00270,2025-10-18,Delivered,Kolkata
ORD000887,CUST02916,2024-06-06,Delivered,Ghaziabad
ORD000888,CUST03379,2025-11-25,Delivered,Bengaluru
ORD000889,CUST07356,2024-07-06,Delivered,Bengaluru
ORD000890,CUST10530,2024-09-23,Delivered,Bhopal
ORD000891,CUST08001,2025-01-22,Delivered,Lucknow
ORD000892,CUST01273,2024-09-29,Cancelled,Bengaluru
ORD000893,CUST02042,2025-10-12,Delivered,Nagpur
ORD000894,CUST07238,2025-06-06,Delivered,Mumbai
ORD000895,CUST04817,2025-08-13,Delivered,Hyderabad
ORD000896,CUST04160,2024-10-31,Returned,Delhi
ORD000897,CUST07127,2025-09-30,Shipped,Noida
ORD000898,CUST10576,2025-04-01,Delivered,Chandigarh
ORD000899,CUST04671,2024-10-13,Delivered,Mumbai
ORD000900,CUST04360,2025-08-14,Delivered,Bengaluru
ORD000901,CUST05397,2024-08-19,Delivered,Kolkata
ORD000902,CUST04471,2025-11-22,Delivered,Nagpur
ORD000903,CUST08484,2025-09-23,Delivered,Nagpur
ORD000904,CUST01682,2025-10-06,Shipped,Chennai
ORD000905,CUST06361,2025-01-29,Returned,Kochi
ORD000906,CUST04571,2025-01-05,Delivered,Bengaluru
ORD000907,CUST01657,2025-02-19,Delivered,Pune
ORD000908,CUST09273,2025-09-19,Returned,Kanpur
ORD000909,CUST02218,2025-10-09,Delivered,Jaipur
ORD000910,CUST06962,2024-03-27,Shipped,Delhi
ORD000911,CUST06575,2025-08-22,Delivered,Ahmedabad
ORD000912,CUST06615,2025-12-15,Cancelled,Kolkata
ORD000913,CUST01279,2025-08-17,Delivered,Lucknow
ORD000914,CUST00975,2025-11-01,Delivered,Coimbatore
ORD000915,CUST10427,2025-04-24,Delivered,Mumbai
ORD000916,CUST08307,2025-05-20,Delivered,Visakhapatnam
ORD000917,CUST01339,2025-12-11,Delivered,Gurugram
ORD000918,CUST10820,2025-02-09,Cancelled,Patna
ORD000919,CUST06729,2025-08-04,Delivered,Patna
ORD000920,CUST11074,2025-02-26,Delivered,Noida
ORD000921,CUST09518,2025-10-29,Cancelled,Bengaluru
ORD000922,CUST00020,2025-04-20,Delivered,Chennai
ORD000923,CUST06910,2025-04-13,Delivered,Jaipur
ORD000924,CUST04026,2025-10-29,Delivered,Hyderabad
ORD000925,CUST01435,2025-10-30,Delivered,Pune
ORD000926,CUST07875,2024-12-09,Delivered,Patna
