order_id,return_date,return_reason,refund_amount
ORD030692,2025-11-15,Quality Issue,2346.5
ORD030707,2024-05-27,Late Delivery,104767.02
ORD030731,2024-10-22,Changed Mind,19765.97
ORD030732,2025-10-30,Size/Fit Issue,2704.52
ORD030749,2024-05-19,Late Delivery,7862.52
ORD030754,2025-12-01,Damaged Product,1904.27
ORD030774,2024-11-27,Damaged Product,18667.99
ORD030782,2025-10-08,Quality Issue,7758.11
ORD030784,2025-11-03,Damaged Product,965.53
ORD030806,2025-11-15,Quality Issue,2721.97
ORD030829,2025-06-10,Size/Fit Issue,22812.56
ORD030859,2025-11-19,Wrong Product,10921.47
ORD030866,2024-10-23,Damaged Product,31779.7
ORD030872,2026-01-05,Changed Mind,2079.02
ORD030896,2025-12-27,Changed Mind,8712.18
ORD030916,2025-10-17,Wrong Product,32641.27
ORD030926,2025-12-03,Late Delivery,34276.25
ORD030950,2025-04-09,Size/Fit Issue,36877.32
ORD031004,2025-03-14,Changed Mind,9084.09
ORD031055,2025-08-14,Damaged Product,4644.83
ORD031058,2024-01-31,Quality Issue,9711.93
ORD031071,2025-10-15,Changed Mind,207.69
ORD031080,2025-06-18,Quality Issue,13773.44
ORD031095,2025-05-07,Late Delivery,41513.52
ORD031135,2025-12-21,Changed Mind,7037.66
ORD031145,2025-08-27,Size/Fit Issue,685.11
ORD031196,2024-06-23,Wrong Product,2004.91
ORD031209,2025-06-13,Wrong Product,8875.96
ORD031216,2025-10-15,Size/Fit Issue,74611.96
ORD031284,2024-06-12,Late Delivery,56232.89
ORD031295,2025-11-30,Late Delivery,239.97
ORD031296,2024-12-30,Damaged Product,1343.23
ORD031306,2024-08-18,Size/Fit Issue,22559.02
ORD031341,2025-11-28,Size/Fit Issue,3668.43
ORD031359,2025-12-16,Changed Mind,17730.71
ORD031402,2025-12-05,Quality Issue,5791.41
ORD031411,2025-10-30,Size/Fit Issue,6372.27
ORD031437,2025-12-12,Quality Issue,3398.17
ORD031462,2024-06-07,Quality Issue,24313.7
ORD031472,2025-09-14,Damaged Product,3386.0
ORD031475,2025-09-18,Quality Issue,4742.57
ORD031484,2025-09-06,Late Delivery,6397.14
ORD031497,2025-09-02,Size/Fit Issue,58216.34
ORD031507,2025-04-01,Quality Issue,580.84
ORD031512,2025-11-21,Late Delivery,13770.36
ORD031595,2024-10-07,Quality Issue,8162.13
ORD031596,2024-09-27,Late Delivery,20323.93
ORD031623,2025-10-21,Size/Fit Issue,5217.11
ORD031674,2025-07-30,Changed Mind,32047.49
ORD031675,2025-05-12,Quality Issue,14601.56
ORD031684,2025-05-21,Size/Fit Issue,11003.18
ORD031693,2026-01-07,Size/Fit Issue,42241.67
ORD031720,2024-10-21,Quality Issue,406.0
ORD031724,2024-01-09,Quality Issue,29456.74
ORD031741,2025-05-21,Quality Issue,120672.86
ORD031756,2025-11-14,Quality Issue,3365.91
ORD031765,2025-11-27,Damaged Product,501.45
ORD031773,2024-03-01,Late Delivery,41928.64
ORD031781,2025-09-06,Changed Mind,352.96
ORD031798,2026-01-06,Wrong Product,5225.25
ORD031814,2024-09-14,Changed Mind,30222.15
ORD031817,2025-12-16,Size/Fit Issue,2301.31
ORD031846,2025-09-06,Damaged Product,5959.99
ORD031847,2024-06-01,Wrong Product,194.69
ORD031873,2025-07-11,Wrong Product,1038.66
ORD031887,2025-11-26,Late Delivery,66597.63
ORD031915,2025-10-19,Changed Mind,5994.27
ORD031924,2025-10-30,Changed Mind,8562.75
ORD031932,2024-07-25,Wrong Product,27203.14
ORD031951,2025-10-29,Changed Mind,15298.16
ORD031953,2024-03-26,Changed Mind,8657.95
ORD031962,2025-11-11,Size/Fit Issue,3406.73
ORD031964,2024-05-08,Damaged Product,5427.15
ORD031975,2025-12-18,Quality Issue,65274.67
ORD031984,2025-10-30,Quality Issue,9061.74
ORD031990,2026-01-03,Wrong Product,5849.32
ORD032001,2025-01-06,Damaged Product,1529.74
ORD032002,2024-08-28,Wrong Product,14315.66
ORD032011,2025-11-07,Late Delivery,5401.23
ORD032037,2024-08-13,Wrong Product,444.49
ORD032061,2024-03-06,Damaged Product,16432.22
ORD032095,2024-03-28,Changed Mind,63800.39
ORD032100,2025-12-10,Quality Issue,1093.48
ORD032116,2025-10-17,Late Delivery,10346.04
ORD032121,2024-05-11,Late Delivery,12002.96
ORD032145,2025-07-13,Quality Issue,29246.05
ORD032158,2025-06-06,Size/Fit Issue,5782.21
ORD032174,2025-12-21,Size/Fit Issue,2549.67
ORD032200,2025-02-06,Late Delivery,12355.59
ORD032211,2024-06-18,Changed Mind,38323.44
ORD032217,2025-02-04,Quality Issue,853.03
ORD032220,2025-01-27,Changed Mind,3855.95
ORD032224,2025-06-09,Size/Fit Issue,37023.4
ORD032239,2025-10-27,Damaged Product,6162.94
ORD032249,2025-02-27,Damaged Product,1576.52
ORD032251,2025-10-11,Changed Mind,21071.2
ORD032257,2024-10-15,Wrong Product,993.11
ORD032258,2025-11-22,Wrong Product,9599.55
ORD032292,2024-12-12,Quality Issue,9711.04
ORD032295,2025-12-25,Size/Fit Issue,2505.57
ORD032307,2025-10-07,Damaged Product,5849.96
ORD032322,2024-11-13,Quality Issue,1011.18
ORD032335,2025-03-26,Wrong Product,105525.2
ORD032354,2025-08-23,Late Delivery,100960.29
ORD032395,2025-02-08,Size/Fit Issue,8925.46
ORD032401,2025-07-01,Quality Issue,45346.52
ORD032437,2024-11-22,Wrong Product,28586.14
ORD032442,2025-11-23,Changed Mind,12399.91
ORD032463,2025-10-25,Damaged Product,15028.02
ORD032474,2025-03-08,Wrong Product,6544.22
ORD032514,2025-04-26,Damaged Product,1751.06
ORD032516,2024-03-03,Quality Issue,595.61
ORD032535,2024-06-01,Damaged Product,5195.53
ORD032554,2025-04-03,Wrong Product,16680.3
ORD032559,2025-11-06,Size/Fit Issue,7360.39
ORD032569,2024-11-06,Changed Mind,250.69
ORD032593,2025-11-14,Quality Issue,2053.88
ORD032604,2025-10-06,Damaged Product,245.79
ORD032611,2025-04-07,Wrong Product,46106.71
ORD032637,2025-06-30,Size/Fit Issue,3982.7
ORD032638,2025-07-23,Wrong Product,89803.24
ORD032669,2024-08-13,Size/Fit Issue,2076.65
ORD032681,2025-12-23,Quality Issue,10626.0
ORD032698,2025-11-30,Changed Mind,1504.77
ORD032711,2025-07-06,Damaged Product,15466.39
ORD032728,2026-01-02,Size/Fit Issue,802.47
ORD032763,2025-01-27,Quality Issue,8794.45
ORD032770,2025-11-10,Damaged Product,96481.09
ORD032773,2026-01-07,Changed Mind,5492.05
ORD032783,2024-06-19,Wrong Product,110734.59
ORD032788,2025-06-14,Changed Mind,6678.35
ORD032802,2024-11-11,Damaged Product,467.0
ORD032812,2025-12-28,Late Delivery,10694.03
ORD032831,2024-09-30,Changed Mind,10363.32
ORD032858,2025-09-07,Damaged Product,9223.23
ORD032859,2025-02-26,Size/Fit Issue,1514.57
ORD032878,2025-09-20,Wrong Product,820.0
ORD032881,2025-09-21,Size/Fit Issue,41770.82
ORD032890,2024-08-19,Changed Mind,1105.24
ORD032897,2025-10-01,Size/Fit Issue,26887.76
ORD032933,2024-06-04,Late Delivery,6639.49
ORD032946,2025-08-02,Damaged Product,3410.52
ORD032962,2025-09-29,Changed Mind,222.82
ORD033000,2025-12-31,Damaged Product,7046.31
ORD033007,2025-11-26,Quality Issue,17138.19
ORD033013,2025-02-19,Changed Mind,16037.18
ORD033016,2025-10-10,Changed Mind,13022.02
ORD033019,2024-03-23,Size/Fit Issue,9446.97
ORD033037,2025-09-23,Quality Issue,3059.33
ORD033049,2025-04-18,Changed Mind,4409.86
ORD033066,2025-12-18,Quality Issue,2260.43
ORD033076,2025-12-20,Changed Mind,7221.16
ORD033093,2025-12-11,Changed Mind,5296.49
ORD033095,2025-09-13,Changed Mind,4976.96
ORD033100,2024-07-29,Changed Mind,2509.47
ORD033115,2025-10-13,Changed Mind,4978.06
ORD033134,2025-11-17,Size/Fit Issue,36809.82
ORD033142,2025-06-13,Damaged Product,3795.76
ORD033153,2025-04-29,Damaged Product,25072.45
ORD033155,2025-10-24,Changed Mind,4472.61
ORD033156,2024-06-29,Damaged Product,879.97
ORD033160,2024-01-12,Wrong Product,895.46
ORD033163,2025-08-21,Size/Fit Issue,6669.29
ORD033170,2025-07-27,Damaged Product,8011.96
ORD033171,2024-06-16,Damaged Product,1723.09
ORD033197,2025-12-13,Quality Issue,91155.62
ORD033201,2025-08-13,Damaged Product,2623.47
ORD033220,2025-03-29,Quality Issue,6605.43
ORD033235,2024-10-27,Size/Fit Issue,561.15
ORD033259,2025-08-16,Wrong Product,2708.54
ORD033268,2024-10-16,Damaged Product,6640.66
ORD033274,2025-03-23,Size/Fit Issue,5518.49
ORD033285,2025-02-19,Size/Fit Issue,6973.18
ORD033334,2025-11-08,Quality Issue,3670.73
ORD033350,2024-12-08,Changed Mind,2132.85
ORD033371,2025-06-15,Quality Issue,1591.78
ORD033382,2025-12-29,Damaged Product,2480.19
ORD033388,2025-09-09,Changed Mind,1440.13
ORD033424,2025-11-15,Quality Issue,837.9
ORD033425,2024-12-08,Changed Mind,1477.2
ORD033441,2025-11-29,Late Delivery,1972.05
ORD033454,2024-08-29,Changed Mind,13923.56
ORD033459,2025-08-17,Late Delivery,764.84
ORD033460,2025-08-19,Changed Mind,32732.57
ORD033473,2025-08-04,Damaged Product,897.33
ORD033489,2025-12-05,Size/Fit Issue,3690.06
ORD033518,2025-12-02,Changed Mind,10683.17
ORD033523,2025-06-16,Quality Issue,1130.06
ORD033534,2025-05-10,Wrong Product,22747.99
ORD033536,2025-10-02,Quality Issue,23058.67
ORD033585,2025-09-10,Damaged Product,7364.16
ORD033591,2025-09-13,Changed Mind,8154.26
ORD033605,2025-10-12,Size/Fit Issue,2340.04
ORD033673,2024-12-29,Damaged Product,7237.4
ORD033674,2025-04-30,Wrong Product,31305.46
ORD033687,2025-10-25,Changed Mind,2281.54
ORD033698,2024-07-05,Damaged Product,31023.76
ORD033702,2024-04-28,Damaged Product,29021.99
ORD033703,2024-07-06,Size/Fit Issue,2790.09
ORD033712,2025-07-25,Quality Issue,35158.54
ORD033713,2025-01-15,Quality Issue,3292.05
ORD033721,2024-12-24,Wrong Product,23092.3
ORD033728,2025-06-18,Size/Fit Issue,1748.37
ORD033776,2025-12-27,Changed Mind,1645.73
ORD033794,2025-08-19,Quality Issue,9388.85
ORD033804,2025-08-27,Damaged Product,590.21
ORD033817,2025-04-23,Damaged Product,11687.85
ORD033819,2024-02-29,Late Delivery,10102.55
ORD033833,2025-08-14,Quality Issue,530.89
ORD033850,2025-07-21,Late Delivery,21587.04
ORD033895,2026-01-09,Damaged Product,32596.74
ORD033908,2025-04-19,Late Delivery,666.54
ORD033916,2025-05-13,Changed Mind,30914.48
ORD033919,2025-11-18,Damaged Product,32532.17
ORD033922,2025-03-02,Quality Issue,34414.66
ORD033923,2024-01-08,Quality Issue,2116.05
ORD033926,2025-12-03,Wrong Product,3648.3
ORD033936,2025-11-10,Wrong Product,913.26
ORD033939,2025-01-11,Quality Issue,101942.95
ORD033940,2024-01-16,Late Delivery,7339.29
ORD033953,2024-12-31,Changed Mind,55088.27
ORD033959,2026-01-04,Changed Mind,246.59
ORD033969,2024-11-05,Wrong Product,2453.0
ORD033975,2025-09-06,Wrong Product,1274.07
ORD033998,2024-07-22,Late Delivery,9787.22
ORD034009,2025-10-15,Damaged Product,3270.65
ORD034023,2025-06-26,Size/Fit Issue,8346.8
ORD034038,2025-01-07,Wrong Product,3935.98
ORD034054,2026-01-09,Late Delivery,4554.35
ORD034058,2025-04-12,Quality Issue,154721.43
ORD034120,2025-02-01,Changed Mind,12700.81
ORD034142,2025-08-03,Damaged Product,590.14
ORD034145,2025-06-24,Damaged Product,40923.31
ORD034205,2025-06-30,Changed Mind,2063.25
ORD034213,2024-05-22,Changed Mind,4380.77
ORD034219,2024-06-05,Quality Issue,8346.09
ORD034220,2024-12-05,Size/Fit Issue,1825.78
ORD034229,2025-11-17,Size/Fit Issue,11318.06
ORD034235,2024-10-24,Changed Mind,3901.44
ORD034248,2025-08-29,Size/Fit Issue,33861.0
ORD034249,2025-07-02,Late Delivery,813.44
ORD034257,2025-05-30,Changed Mind,15712.66
ORD034266,2025-11-05,Quality Issue,5805.94
ORD034271,2024-04-10,Late Delivery,4027.46
ORD034273,2024-03-31,Wrong Product,25734.18
ORD034286,2026-01-02,Late Delivery,1573.14
ORD034298,2025-05-09,Damaged Product,8887.83
ORD034299,2025-02-10,Quality Issue,2748.08
ORD034303,2025-05-14,Changed Mind,6345.79
ORD034306,2025-12-03,Quality Issue,11436.02
ORD034308,2025-09-01,Damaged Product,10636.76
ORD034350,2025-08-19,Damaged Product,1159.37
ORD034356,2025-11-08,Changed Mind,9893.75
ORD034366,2025-06-09,Changed Mind,276.31
ORD034373,2024-12-11,Damaged Product,89055.84
ORD034386,2024-05-31,Changed Mind,13415.31
ORD034419,2025-10-08,Damaged Product,761.93
ORD034431,2024-12-14,Damaged Product,12438.67
ORD034434,2024-11-08,Wrong Product,364.94
ORD034447,2024-07-08,Changed Mind,3834.5
ORD034487,2025-06-16,Changed Mind,8964.59
ORD034498,2024-09-27,Quality Issue,40485.81
ORD034515,2025-06-06,Damaged Product,7478.7
ORD034584,2025-03-20,Damaged Product,18145.61
ORD034599,2024-10-22,Changed Mind,17503.75
ORD034600,2025-06-17,Damaged Product,1097.09
ORD034609,2025-11-16,Late Delivery,6380.3
ORD034621,2026-01-07,Late Delivery,22253.1
ORD034641,2025-12-18,Changed Mind,4322.6
ORD034643,2025-11-03,Wrong Product,2778.05
ORD034646,2024-08-16,Quality Issue,5810.95
ORD034655,2025-08-13,Damaged Product,9674.64
ORD034658,2025-09-22,Changed Mind,13790.94
ORD034662,2024-12-08,Damaged Product,196.69
ORD034675,2025-10-02,Damaged Product,2189.94
ORD034679,2024-02-28,Size/Fit Issue,4130.18
ORD034681,2025-08-13,Size/Fit Issue,1850.74
ORD034684,2025-01-07,Damaged Product,23316.8
ORD034685,2025-04-29,Damaged Product,48828.73
ORD034702,2025-08-11,Changed Mind,7941.66
ORD034711,2025-06-07,Changed Mind,29325.17
ORD034716,2025-02-22,Damaged Product,153341.9
ORD034717,2025-03-03,Damaged Product,1522.01
ORD034734,2025-05-01,Late Delivery,27334.85
ORD034736,2025-11-04,Wrong Product,2671.96
ORD034739,2025-06-26,Late Delivery,9219.31
ORD034745,2025-05-05,Wrong Product,8663.63
ORD034758,2025-10-24,Changed Mind,3545.99
ORD034777,2025-12-09,Wrong Product,9947.79
ORD034798,2025-11-03,Wrong Product,1245.7
ORD034809,2025-05-01,Damaged Product,83741.13
ORD034817,2025-08-05,Quality Issue,45045.43
ORD034836,2025-07-13,Damaged Product,11805.48
ORD034853,2025-10-16,Size/Fit Issue,4060.52
ORD034861,2024-02-28,Wrong Product,17317.71
ORD034862,2025-02-21,Changed Mind,9976.9
ORD034891,2025-10-31,Late Delivery,56966.61
ORD034909,2025-03-26,Damaged Product,52319.5
ORD034918,2025-09-13,Size/Fit Issue,9741.06
ORD034937,2024-04-14,Quality Issue,2483.16
ORD034963,2025-12-24,Damaged Product,6007.4
ORD034978,2025-08-09,Quality Issue,1106.26
ORD034989,2025-10-19,Damaged Product,6365.73
ORD034991,2025-08-24,Changed Mind,103951.11
ORD034995,2025-07-19,Damaged Product,2377.53
ORD035003,2025-07-15,Damaged Product,760.59
ORD035005,2025-11-26,Quality Issue,120778.43
ORD035014,2025-07-12,Quality Issue,930.79
ORD035018,2025-10-25,Size/Fit Issue,900.69
ORD035031,2024-03-14,Damaged Product,3009.71
ORD035036,2025-12-21,Wrong Product,2402.21
ORD035076,2025-10-30,Late Delivery,8358.84
ORD035077,2026-01-05,Wrong Product,18372.1
ORD035090,2024-03-18,Late Delivery,56834.41
ORD035097,2025-09-06,Changed Mind,931.44
ORD035109,2025-03-10,Wrong Product,54569.28
ORD035115,2025-11-24,Late Delivery,549.26
ORD035136,2025-08-27,Late Delivery,19528.68
ORD035169,2025-12-14,Quality Issue,93787.69
ORD035220,2024-02-07,Damaged Product,5224.56
ORD035227,2025-07-10,Size/Fit Issue,110.42
ORD035233,2025-05-16,Late Delivery,6930.85
ORD035254,2024-06-25,Damaged Product,28044.61
ORD035273,2025-03-14,Changed Mind,9117.84
ORD035276,2024-07-01,Wrong Product,8742.82
ORD035296,2025-10-22,Damaged Product,53917.82
ORD035307,2025-07-09,Wrong Product,1141.4
ORD035325,2025-12-02,Size/Fit Issue,25608.63
ORD035338,2025-06-15,Changed Mind,12576.63
ORD035382,2025-11-12,Quality Issue,14227.26
ORD035383,2025-11-23,Damaged Product,784.47
ORD035385,2025-11-22,Changed Mind,51379.38
ORD035416,2025-06-15,Late Delivery,5855.67
ORD035424,2025-12-11,Damaged Product,61696.89
ORD035426,2025-08-22,Quality Issue,9455.08
ORD035441,2025-11-10,Damaged Product,4124.97
ORD035443,2025-05-11,Quality Issue,291.19
ORD035444,2025-08-21,Quality Issue,5416.33
ORD035456,2024-11-30,Late Delivery,3274.27
ORD035465,2025-11-24,Changed Mind,14789.62
ORD035468,2024-06-28,Quality Issue,5625.97
ORD035474,2025-11-04,Size/Fit Issue,4727.47
ORD035479,2025-11-13,Changed Mind,2681.82
ORD035486,2025-09-21,Damaged Product,5593.55
ORD035493,2025-07-06,Late Delivery,4941.46
ORD035513,2025-01-25,Damaged Product,47177.82
ORD035527,2025-04-16,Changed Mind,4343.98
ORD035554,2025-04-16,Changed Mind,6217.51
ORD035560,2024-08-11,Damaged Product,593.13
ORD035573,2025-11-08,Damaged Product,15372.6
ORD035591,2024-11-02,Late Delivery,8443.65
ORD035594,2025-07-19,Wrong Product,1075.44
ORD035609,2025-10-11,Changed Mind,1519.23
ORD035632,2024-03-09,Damaged Product,2581.8
ORD035636,2026-01-01,Size/Fit Issue,4163.7
ORD035637,2024-03-02,Changed Mind,2538.48
ORD035642,2025-07-13,Late Delivery,9688.52
ORD035645,2025-09-28,Wrong Product,2860.32
ORD035648,2025-05-02,Late Delivery,35225.58
ORD035681,2026-01-03,Wrong Product,4747.15
ORD035694,2025-12-01,Size/Fit Issue,14705.26
ORD035696,2025-10-24,Wrong Product,2437.76
ORD035701,2025-06-04,Damaged Product,2753.76
ORD035729,2024-05-12,Quality Issue,11706.16
ORD035731,2024-04-23,Wrong Product,1835.63
ORD035738,2024-08-02,Changed Mind,765.68
ORD035741,2025-09-01,Damaged Product,19533.47
ORD035745,2025-09-13,Changed Mind,9434.11
ORD035748,2025-11-10,Size/Fit Issue,2946.1
ORD035751,2025-08-31,Damaged Product,7496.15
ORD035754,2025-07-04,Damaged Product,15599.68
ORD035769,2024-07-28,Late Delivery,17646.5
ORD035780,2024-11-18,Changed Mind,16284.59
ORD035789,2024-10-06,Damaged Product,50892.76
ORD035807,2025-11-23,Size/Fit Issue,495.09
ORD035834,2024-10-20,Damaged Product,7728.08
ORD035853,2025-08-18,Changed Mind,291.39
ORD035857,2025-08-02,Damaged Product,26118.31
ORD035867,2025-10-15,Quality Issue,138572.52
ORD035868,2025-01-19,Changed Mind,16802.14
ORD035871,2025-08-29,Changed Mind,50558.94
ORD035876,2025-04-01,Damaged Product,30797.17
ORD035880,2025-12-26,Quality Issue,6447.02
ORD035919,2024-09-24,Size/Fit Issue,5335.08
ORD035933,2025-04-04,Size/Fit Issue,17154.8
ORD035946,2025-09-09,Size/Fit Issue,1601.7
ORD035950,2024-10-07,Quality Issue,12131.44
ORD035961,2026-01-04,Damaged Product,29618.43
ORD035963,2024-12-26,Changed Mind,27014.4
ORD035966,2025-11-04,Late Delivery,3282.74
ORD036014,2025-02-15,Quality Issue,1729.58
ORD036015,2025-09-07,Wrong Product,856.52
ORD036016,2025-02-19,Size/Fit Issue,10586.99
ORD036040,2025-03-31,Size/Fit Issue,165.59
ORD036054,2024-12-13,Damaged Product,324.26
ORD036055,2025-02-03,Wrong Product,8379.96
ORD036063,2025-11-04,Wrong Product,10509.36
ORD036066,2025-10-07,Changed Mind,1278.47
ORD036068,2025-08-18,Quality Issue,6846.34
ORD036075,2025-10-08,Quality Issue,6221.15
ORD036077,2024-06-17,Wrong Product,12991.13
ORD036097,2025-11-22,Damaged Product,3624.64
ORD036098,2024-02-20,Damaged Product,12735.49
ORD036106,2025-07-31,Changed Mind,35224.08
ORD036125,2025-11-21,Changed Mind,468.68
ORD036142,2024-11-14,Damaged Product,31741.55
ORD036143,2025-01-13,Quality Issue,25340.17
ORD036145,2025-10-25,Damaged Product,1208.51
ORD036157,2025-12-20,Wrong Product,7808.15
ORD036161,2025-10-19,Damaged Product,9855.19
ORD036162,2024-02-04,Wrong Product,93085.22
ORD036166,2025-10-12,Damaged Product,7272.76
ORD036178,2025-01-05,Wrong Product,13695.06
ORD036208,2024-09-13,Quality Issue,1681.88
ORD036210,2025-10-25,Size/Fit Issue,902.37
ORD036213,2025-08-30,Wrong Product,29482.99
ORD036232,2025-07-05,Changed Mind,12304.17
ORD036244,2024-05-18,Wrong Product,9534.04
ORD036247,2024-11-24,Damaged Product,1518.6
ORD036254,2024-11-20,Size/Fit Issue,16841.91
ORD036266,2025-12-27,Changed Mind,18955.95
ORD036283,2025-10-16,Size/Fit Issue,35932.99
ORD036288,2025-08-27,Quality Issue,47481.93
ORD036289,2025-08-16,Quality Issue,37861.75
ORD036295,2025-11-19,Damaged Product,9732.73
ORD036308,2024-09-04,Damaged Product,12326.41
ORD036313,2024-12-05,Damaged Product,32190.0
ORD036330,2024-10-25,Damaged Product,4846.54
ORD036349,2025-03-09,Quality Issue,39488.02
ORD036362,2025-11-22,Late Delivery,100559.61
ORD036371,2025-12-19,Damaged Product,205625.57
ORD036384,2025-12-14,Damaged Product,42524.55
ORD036391,2024-12-26,Wrong Product,652.7
ORD036406,2025-02-27,Changed Mind,1704.36
ORD036407,2024-11-17,Wrong Product,44523.49
ORD036412,2024-10-20,Quality Issue,9602.73
ORD036421,2025-09-26,Changed Mind,6739.95
ORD036441,2025-04-11,Size/Fit Issue,11134.25
ORD036465,2025-03-10,Size/Fit Issue,32818.75
ORD036494,2024-05-30,Damaged Product,269.43
ORD036524,2025-12-02,Damaged Product,69822.83
ORD036527,2025-10-22,Damaged Product,45416.97
ORD036540,2024-10-21,Quality Issue,1960.81
ORD036547,2025-02-23,Quality Issue,11757.86
ORD036548,2025-06-11,Quality Issue,1607.6
ORD036549,2024-05-05,Changed Mind,6117.71
ORD036562,2025-07-04,Quality Issue,9902.71
ORD036587,2024-03-06,Quality Issue,1866.0
ORD036604,2025-12-19,Damaged Product,11862.17
ORD036616,2025-03-14,Changed Mind,9725.94
ORD036625,2025-03-18,Changed Mind,52199.7
ORD036638,2025-10-24,Quality Issue,1176.63
ORD036665,2025-09-08,Damaged Product,19047.1
ORD036681,2024-10-20,Late Delivery,62169.51
ORD036684,2025-10-23,Changed Mind,3982.51
ORD036707,2025-12-10,Damaged Product,13868.15
ORD036745,2025-12-09,Changed Mind,2118.0
ORD036748,2025-05-28,Quality Issue,1904.73
ORD036783,2025-08-11,Changed Mind,441.17
ORD036792,2025-10-17,Size/Fit Issue,777.1
ORD036801,2024-09-08,Damaged Product,11536.76
ORD036803,2024-10-08,Wrong Product,34735.63
ORD036810,2025-12-27,Wrong Product,3705.87
ORD036826,2025-10-22,Wrong Product,11603.0
ORD036830,2024-10-01,Changed Mind,127513.82
ORD036837,2025-12-10,Late Delivery,82152.3
ORD036839,2024-12-30,Wrong Product,5337.11
ORD036845,2025-11-22,Size/Fit Issue,12175.16
ORD036846,2024-08-17,Late Delivery,3272.6
ORD036868,2025-12-06,Damaged Product,2808.99
ORD036878,2024-06-13,Damaged Product,8677.98
ORD036880,2025-08-01,Wrong Product,10693.89
ORD036893,2025-12-28,Late Delivery,4589.78
ORD036898,2025-12-09,Size/Fit Issue,6917.33
ORD036904,2024-11-04,Changed Mind,3272.63
ORD036907,2025-10-14,Changed Mind,37739.34
ORD036908,2025-11-21,Changed Mind,1510.58
ORD036941,2025-10-20,Late Delivery,3739.15
ORD036956,2025-12-26,Quality Issue,18373.26
ORD036963,2025-11-11,Size/Fit Issue,24835.5
ORD036985,2025-10-13,Damaged Product,8683.04
ORD036987,2025-11-13,Size/Fit Issue,6434.07
ORD036996,2024-09-19,Damaged Product,3946.6
ORD037008,2025-10-31,Changed Mind,4389.97
ORD037019,2024-08-10,Damaged Product,6607.48
ORD037028,2025-09-01,Wrong Product,6302.23
ORD037035,2025-08-19,Size/Fit Issue,11256.41
ORD037058,2026-01-09,Wrong Product,8031.32
ORD037099,2025-12-09,Wrong Product,18111.78
ORD037103,2024-07-01,Wrong Product,1820.75
ORD037126,2025-10-25,Quality Issue,14143.93
ORD037138,2025-10-26,Changed Mind,718.66
ORD037144,2025-10-22,Damaged Product,3076.08
ORD037151,2024-07-18,Wrong Product,1445.41
ORD037162,2024-10-31,Changed Mind,11545.31
ORD037164,2025-12-24,Quality Issue,1400.57
ORD037175,2024-08-14,Damaged Product,39847.1
ORD037202,2025-10-25,Size/Fit Issue,4729.75
ORD037232,2025-07-24,Changed Mind,874.94
ORD037251,2025-08-09,Late Delivery,23197.22
ORD037266,2025-07-06,Size/Fit Issue,5899.26
ORD037291,2025-11-14,Quality Issue,2597.52
ORD037295,2025-09-01,Damaged Product,1818.92
ORD037304,2025-05-21,Damaged Product,25848.47
ORD037309,2024-12-17,Damaged Product,22112.64
ORD037315,2024-09-06,Quality Issue,30752.08
ORD037331,2025-07-31,Size/Fit Issue,5529.71
ORD037332,2025-11-23,Quality Issue,577.91
ORD037341,2025-12-16,Quality Issue,28453.79
ORD037345,2025-10-31,Late Delivery,21355.97
ORD037375,2025-11-30,Size/Fit Issue,2237.65
ORD037376,2025-12-03,Damaged Product,5748.3
ORD037379,2024-12-15,Quality Issue,203237.78
ORD037381,2025-12-13,Wrong Product,8962.89
ORD037386,2024-09-19,Quality Issue,6715.3
ORD037395,2025-11-30,Changed Mind,781.49
ORD037430,2025-05-05,Damaged Product,3855.84
ORD037459,2025-12-22,Changed Mind,27815.6
ORD037463,2025-12-31,Late Delivery,922.17
ORD037494,2025-05-21,Quality Issue,18573.94
ORD037519,2025-11-09,Size/Fit Issue,195.64
ORD037520,2025-08-23,Quality Issue,4194.77
ORD037524,2025-12-16,Size/Fit Issue,13670.89
ORD037540,2024-03-14,Wrong Product,380.79
ORD037550,2025-05-19,Damaged Product,18465.21
ORD037569,2024-07-02,Changed Mind,2343.24
ORD037580,2025-10-27,Damaged Product,47268.6
ORD037589,2025-05-09,Quality Issue,2207.74
ORD037617,2025-10-11,Damaged Product,10166.79
ORD037628,2025-03-27,Wrong Product,663.86
ORD037640,2025-03-12,Wrong Product,436.87
ORD037649,2025-08-01,Damaged Product,2715.14
ORD037659,2024-09-23,Wrong Product,15478.47
ORD037721,2024-10-31,Damaged Product,10417.18
ORD037732,2025-07-19,Damaged Product,8500.52
ORD037747,2024-04-02,Wrong Product,2711.04
ORD037754,2025-10-19,Changed Mind,1890.65
ORD037758,2025-12-12,Damaged Product,23837.58
ORD037774,2024-07-24,Size/Fit Issue,8329.54
ORD037816,2025-11-17,Late Delivery,25130.94
ORD037841,2025-01-14,Wrong Product,2462.82
ORD037843,2025-10-12,Quality Issue,1121.59
ORD037846,2025-03-11,Wrong Product,471.66
ORD037903,2025-02-02,Quality Issue,3581.99
ORD037937,2025-10-20,Wrong Product,6977.0
ORD037948,2025-06-13,Damaged Product,5831.53
ORD037954,2025-12-10,Wrong Product,7709.69
ORD037965,2025-08-26,Size/Fit Issue,6263.29
ORD037973,2025-10-24,Damaged Product,2195.45
ORD037983,2025-06-06,Damaged Product,8460.35
ORD037996,2025-12-14,Size/Fit Issue,236817.81
ORD038005,2025-10-23,Changed Mind,4444.3
